query_id	query_terms	doc_id	audio_filename	summary_type	audio_summary_filename	rank
3_5c1368672a6fb71c7b3b9cb834283e0f	royal commission Hutchins child abuse apology Anglican church	f8f8fdb1e47541b15c14e56d01f7a2fd	20141218-twt09-hutchinsbraveheart	audio_auto	audio_auto/3_5c1368672a6fb71c7b3b9cb834283e0f_20141218-twt09-hutchinsbraveheart	7
3_5c1368672a6fb71c7b3b9cb834283e0f	royal commission Hutchins child abuse apology Anglican church	f4040a6e0ae1ce588bbfe21bb79a213b	20150327-pm02-redressfri	audio_auto	audio_auto/3_5c1368672a6fb71c7b3b9cb834283e0f_20150327-pm02-redressfri	8
3_5c1368672a6fb71c7b3b9cb834283e0f	royal commission Hutchins child abuse apology Anglican church	4cdd91e175c06e0f6120020e018fe1c9	20141119-pm07-wedsrc	audio_auto	audio_auto/3_5c1368672a6fb71c7b3b9cb834283e0f_20141119-pm07-wedsrc	9
3_5c1368672a6fb71c7b3b9cb834283e0f	royal commission Hutchins child abuse apology Anglican church	c7e172c4af293fdf3211d27389814810	20141003-pm05-policecathinquiry	audio_auto	audio_auto/3_5c1368672a6fb71c7b3b9cb834283e0f_20141003-pm05-policecathinquiry	10
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	9b674d3c6d2387cd69c9e2d2f88a94d0	20150211-twt05-radicalisationschools	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20150211-twt05-radicalisationschools	131
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	5eec4e901afc3ba022af54baf7f17f26	20141204-pm07-nalderthursday	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20141204-pm07-nalderthursday	132
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	5a639345a44c32ffa71bbecf85305b93	20150217-am07-budgetfairness	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20150217-am07-budgetfairness	133
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	28912188f75de6e7ee5afe07cb81915b	20150218-pm05-retirementbudget	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20150218-pm05-retirementbudget	134
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	7acd32975b10716d5a60d86f2313494a	20150203-rnam05-manusdutonpato	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20150203-rnam05-manusdutonpato	135
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20141219-twt08-unioncommissionrpl	136
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	6f1a89655836b782cf7624cbc6024ebd	20141023-twt04-canadaaustralia	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20141023-twt04-canadaaustralia	137
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	1f7f1615e2ac7e41876e9d4a9a7ae6be	20150323-twt06-frasercondonces	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20150323-twt06-frasercondonces	138
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20141219-pm04-commissionfollow	139
2_5eec4e901afc3ba022af54baf7f17f26	financial dealing of west australian minister	41a7f36f0bd8ca6a4867f2e7d7c24f57	20150311-pm01-remotecommunities	audio_auto	audio_auto/2_5eec4e901afc3ba022af54baf7f17f26_20150311-pm01-remotecommunities	140
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	7f3e8b1c70b3d4b2b322b25bf8bf66d7	20141106-am02-carattackjerusalemcross	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20141106-am02-carattackjerusalemcross	1
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	c0ad03d454aa529807ff9b86ae97bc92	20131031-twt07-templedome	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20131031-twt07-templedome	2
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	4f5f514de66d18e10fb94ca1c00e526d	20150204-rnam04-pilotkilled	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20150204-rnam04-pilotkilled	3
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	df5f68282cccec0272592985f37fc0ee	20141028-eam03-settlement	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20141028-eam03-settlement	4
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	9f64aae1223cc218518af93547fd6512	20150303-eam03-bibispeaks	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20150303-eam03-bibispeaks	5
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	9a7f7a61e37ac3932011c9a6fd5b36f	20141030-pm09-mideastrensions	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20141030-pm09-mideastrensions	6
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	24c24f663e5e29bc4861395bc49e303e	20130204-twt04-jordanpilot	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20130204-twt04-jordanpilot	7
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	c375e96411dbbb3f5d2d216cc2995a1b	20150303-twt09-iranjatras	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20150303-twt09-iranjatras	8
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	9b3290bcded5c698a36443263fc36315	20141116-cr04-skplasticsurgery	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20141116-cr04-skplasticsurgery	9
3_7f3e8b1c70b3d4b2b322b25bf8bf66d7	Israel Palastine tension worship at Al Asqa Jordan diplomat	e7a6840bd6e9e54811331e097a55e9d0	20141218-twt05-yanquishavana	audio_auto	audio_auto/3_7f3e8b1c70b3d4b2b322b25bf8bf66d7_20141218-twt05-yanquishavana	10
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	bcfe273a22c427db956c38bede3e8aa0	20141002-twt06-nucleardump	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20141002-twt06-nucleardump	1
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	b5008e255076228e947fd0784d3a2262	20150204-pmrn03-ntfallout	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150204-pmrn03-ntfallout	2
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	8acc3baddf24bd35dc84e85d05eb82ab	20150203-eam03-ntspill	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150203-eam03-ntspill	3
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	664d65eae252107e1d89304c2fbb32e4	20150206-twt04-gilesplot	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150206-twt04-gilesplot	4
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	a64bfa59a38f5ed17ec4b37075cdefe1	20150204-rnam03-gilesreturns	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150204-rnam03-gilesreturns	5
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	a244610d254ea86119185edeffa75c59	20150218-am08-millssacked	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150218-am08-millssacked	6
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	91951ccf7e5cd0503d68468b03b6581b	20150203-pm01-ntcrisis	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150203-pm01-ntcrisis	7
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	86198e43e6e99de931fa4e210516a2c6	20150216-am01-morrisoniv	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150216-am01-morrisoniv	8
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	53d36dc48e534b433f314d317bf09308	20150203-twt02-ntleaderRPL	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150203-twt02-ntleaderRPL	9
2_8acc3baddf24bd35dc84e85d05eb82ab	northern territory chief minister dumped	ac1c2c1616b2687a6440a78fb2b0a59c	20150210-pm04-govholiday	audio_auto	audio_auto/2_8acc3baddf24bd35dc84e85d05eb82ab_20150210-pm04-govholiday	10
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	184cc22b404b3ea634a0dfc21920c5c2	150320-pm01-fraserleadall	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_150320-pm01-fraserleadall	1
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	b77638260e10985fa418e05b802a1230	20150320-twt02-menadueiv	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150320-twt02-menadueiv	2
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	9fdefc69c873cc40ae669162500ce907	20150320-twt01-fraserleadall	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150320-twt01-fraserleadall	3
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	1f7f1615e2ac7e41876e9d4a9a7ae6be	20150323-twt06-frasercondonces	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150323-twt06-frasercondonces	4
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	57a4ef2802493ed01109acaef2cba73b	20150320-twt04-barnettiv	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150320-twt04-barnettiv	5
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	ffc2684b098ffcf62e7cda890ae31164	20150327-pm07-fraserservice	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150327-pm07-fraserservice	6
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	bec45d66a8e5b306a128e86943ba3cb	20150320-twt05-polliereax	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150320-twt05-polliereax	7
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	c690426621d2d1bef45d9125ea5fa824	20150320-twt03-fraserimmigration	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150320-twt03-fraserimmigration	8
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	eaeccfd4c68ceab1c03fb8192cb2dd3f	20150323-pm04-frasermotion	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_20150323-pm04-frasermotion	9
0_9fdefc69c873cc40ae669162500ce907	malcolm fraser died	c337cb4c9fe6b4c4e90a0b7fa404a19c	150320-pm03-fraserlegacy	audio_auto	audio_auto/0_9fdefc69c873cc40ae669162500ce907_150320-pm03-fraserlegacy	10
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	10ae5555a29c8e9f0b34a2926f6f8787	20150313-twt12-volcanopumice	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20150313-twt12-volcanopumice	1
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	7fff87e12c944283c83dd90cb1fbc01c	20150318-am07-myanmarbuddha	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20150318-am07-myanmarbuddha	2
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	549e864ba9e5f3c7b8188c19c3703e9f	20141202-pm06-oliverhartwich	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20141202-pm06-oliverhartwich	3
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	2e7d197df3829d9ecde45d9dd22fe469	20141028-pm07-EBOLATESTER	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20141028-pm07-EBOLATESTER	4
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	ca8e62acf256ad7e6623a746aa556027	20141105-twt06-keyisis	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20141105-twt06-keyisis	5
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	771bcf79358184be1280eeb93a064798	20150227-eam02-abbottauckland	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20150227-eam02-abbottauckland	6
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	bebc4b6c9aab1396fe4baee79cd36583	20150228-rnsam01-leadershipmono	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20150228-rnsam01-leadershipmono	7
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	9f391eab901fb46af36fd502f933b5f2	20150311-twt05-fonterra	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20150311-twt05-fonterra	8
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	2d819fe0b23a4580426ca2a2d0255d7a	20141113-am06-copaymentpsych	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20141113-am06-copaymentpsych	9
0_10ae5555a29c8e9f0b34a2926f6f8787	volcano new zealand	6c5dc57461dcb2dd28295da731f8a6d6	20141130-cr01-newzealand	audio_auto	audio_auto/0_10ae5555a29c8e9f0b34a2926f6f8787_20141130-cr01-newzealand	10
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	e4030b211a82918af2211606bdaa12	20141204-pm03-ritualabuse	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141204-pm03-ritualabuse	1
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	d742ed174b8108b6164cf413bbe4a170	20141210-twt05-ashrampeople	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141210-twt05-ashrampeople	2
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	fbfe7438189f78d950d2110e4ced2f3a	20141205-twt05-yogasishy	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141205-twt05-yogasishy	3
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	65d208c72a8e619d31bc0746f5c5ef4f	20141210-pm02-sorryashrammoney	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141210-pm02-sorryashrammoney	4
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	fbc6c225e60038f17d75c541ac6a93c9	20141209-pm03-venalvictimsrpl	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141209-pm03-venalvictimsrpl	5
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	7a15d0a89437c52e3950b399d151df09	20141202-pm05-yogaabuse	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141202-pm05-yogaabuse	6
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	14ff8468fd07e6cc54f7a403d2035123	20141202-eam03-rcyogacult	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141202-eam03-rcyogacult	7
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	89d2edc9a3d823b2834b5b767c4bba0b	20141208-pm07-ashramstories	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141208-pm07-ashramstories	8
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	6b2f382339c0cb73e8a7647a70af6b3c	20141205-pm09-yogasorry	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141205-pm09-yogasorry	9
1_14ff8468fd07e6cc54f7a403d2035123	Royal commission Mangrove Mountain Yoga Ashram	d7ea622bad2f97c23e9253495d09532d	20141209-twt06-ashrammorphine	audio_auto	audio_auto/1_14ff8468fd07e6cc54f7a403d2035123_20141209-twt06-ashrammorphine	10
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	ac55e44691f1ee35e27e9c42d9685b06	20141029-am02-novascandalrpl	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20141029-am02-novascandalrpl	1
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	fefdb3568dbfd6643be4aae788808ffa	20141030-pm03-novaspeaks	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20141030-pm03-novaspeaks	2
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	16a4810341caf97c4dd9d5a89d89479a	20131031-twt04-novapublish	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20131031-twt04-novapublish	3
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	bc9fe5b1953c6c88423c7ba3b23e2b79	20141029-twt05-novafollow	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20141029-twt05-novafollow	4
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	87280d6c8001a33737b2c8d3493178da	20141114-twt08-murdochwilliams	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20141114-twt08-murdochwilliams	5
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	e85d332dd00fa50401874297ee7651f0	20141030-pm04-leakingships	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20141030-pm04-leakingships	6
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	49d79a8002538fa2e87a2ed710aab7a3	20150312-twt06-morelifestylchoice	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20150312-twt06-morelifestylchoice	7
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	d55532cf053240849934d4f2497fd6a6	20150206-twt12-twitterbullies	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20150206-twt12-twitterbullies	8
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	9318f6395966649eeb1c630c92baef0c	20150311-am06-hilaryspeaksrpl	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20150311-am06-hilaryspeaksrpl	9
1_16a4810341caf97c4dd9d5a89d89479a	News Corp Nova Peris leaked email	6d413c552ece0e80b5cfb417f7da948	20141106-pm06-paperprofits	audio_auto	audio_auto/1_16a4810341caf97c4dd9d5a89d89479a_20141106-pm06-paperprofits	10
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	f1b3ad0f151ab693f2124926825c5626	20141104-pm09-dvjail	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141104-pm09-dvjail	91
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	229bafd2aec17bb7b98b0942a489c077	20150320-twt08-indigemployment	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20150320-twt08-indigemployment	92
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	4e1ef844eeb3304079c6f6d2b06b75fd	20141013-pm12-dairywars	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141013-pm12-dairywars	93
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	bb1a06ca4bf3804f22be68f9f0b3cbff	20141125-pm06-specialolympics	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141125-pm06-specialolympics	94
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	21fd85b5c79f7ee0a7e6880b5d05659d	20141017-rnam0102-ebolaleadalldutton	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141017-rnam0102-ebolaleadalldutton	95
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	3fdd6155449ace715747c0605c49bcc8	20141107-pm5-indigsuicide	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141107-pm5-indigsuicide	96
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	7364ff0dd247c4ae244ead47b11f1e40	20141016-pm09-chinamedia	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141016-pm09-chinamedia	97
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	dde4dc0b1755dd7287ffa76b6f25addb	20141107-am04-innes	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141107-am04-innes	98
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	954d9c6c7a473fb7c81f4ff5a8799a3	20141219-pm10-aussiebarramundi	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20141219-pm10-aussiebarramundi	99
0_21fd85b5c79f7ee0a7e6880b5d05659d	ebola australia	541b2eece4c0c661350db373e9288c37	20142022-pm04-asicparadise	audio_auto	audio_auto/0_21fd85b5c79f7ee0a7e6880b5d05659d_20142022-pm04-asicparadise	100
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	25a915104acccd25bcd43d5b156c9352	20141219-twt07-newbornsnauru	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20141219-twt07-newbornsnauru	1
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	7acd32975b10716d5a60d86f2313494a	20150203-rnam05-manusdutonpato	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20150203-rnam05-manusdutonpato	2
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	9b865b0023584261043c2d827260c05e	20141121-twt04-stevechaoiv	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20141121-twt04-stevechaoiv	3
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	6861c27e950518d55a0c13734ccdcfdc	20141111-twt01-genevatorture	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20141111-twt01-genevatorture	4
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	9f008f4164a7857ef788c24d4ec91a36	20150212-eam01-kidsdetention	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20150212-eam01-kidsdetention	5
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	296faa05ba20b0b4f72d695c53550bf3	20141112-pm07-lgpngpato	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20141112-pm07-lgpngpato	6
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	2b0b018508fae2130ddb3ebf675b08db	150320-pm05-mossreview	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_150320-pm05-mossreview	7
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	8f32592b97ed06ff8664d88d5dc2ffe0	20141120-am03-asylumburden	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20141120-am03-asylumburden	8
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	73590badac4d5527eb71af818813993f	20141203-pm04-migrationdebate	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20141203-pm04-migrationdebate	9
0_25a915104acccd25bcd43d5b156c9352	asylum seekers Immigration	f7b65dfd59f725378ec6d0f1a78f4407	20141120-twt05-GREGFEALY	audio_auto	audio_auto/0_25a915104acccd25bcd43d5b156c9352_20141120-twt05-GREGFEALY	10
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	d5d3d10121ec57d5e6236af25d802f1a	20141204-pm06-ianverrender	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20141204-pm06-ianverrender	21
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	d2abef326f996b04895ee7b3a0ef98fa	20150326-eam03-penaltyratesLONG	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20150326-eam03-penaltyratesLONG	22
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	9b9d1c3c7e87d9b76d181df912d31eb4	20141231-rnam05-srilanka	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20141231-rnam05-srilanka	23
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	91437aebe2e03a970adb0cdda1930cb3	20141125-am06-indigenoussight	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20141125-am06-indigenoussight	24
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	732eb5671d2fe541dfb1fe2f163db95a	20150303-am07-matesinconstruction	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20150303-am07-matesinconstruction	25
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	1bf1f468b3bca79cddc677f9d1b6c1fa	20141006-twt02-rbarates	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20141006-twt02-rbarates	26
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	4dc6772c3bdc103d35d8b583cd317eac	20141119-rnam04-indigenousreport	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20141119-rnam04-indigenousreport	27
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	4c91da5b1f899792460bcc6b290c1f07	20141211-pm03-joblessrate	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20141211-pm03-joblessrate	28
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	c4c55210d7b3daf423adbbe4fc38b71e	20141119-am06-glenstevens	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20141119-am06-glenstevens	29
2_35ef5d8328471088f076ac0b58fc3981	interest rate cuts	35ef5d8328471088f076ac0b58fc3981	20150401-twt04-ryanrates	audio_auto	audio_auto/2_35ef5d8328471088f076ac0b58fc3981_20150401-twt04-ryanrates	30
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	44c470d65e4a90be63e4f0ceccf44baf	20150312-am02-indigenousfallout	audio_auto	audio_auto/1_44c470d65e4a90be63e4f0ceccf44baf_20150312-am02-indigenousfallout	1
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	95deb3949403f6736aa87bd5a13eab5f	20150211-am-03abbottindiggapreaxRPL	audio_auto	audio_auto/1_44c470d65e4a90be63e4f0ceccf44baf_20150211-am-03abbottindiggapreaxRPL	2
1_44c470d65e4a90be63e4f0ceccf44baf	Tony Abbott offending indigenous people	49d5bca6fbded1716124996186157d71	20150209-twt12-kooricourt	audio_auto	audio_auto/1_44c470d65e4a90be63e4f0ceccf44baf_20150209-twt12-kooricourt	3
